fecha,tipo_dia,demanda_gwh,gen_hidraulica_gwh,gen_termica_total_gwh,gen_vapor_bunker_gwh,gen_turbinas_gas_gwh,gen_turbinas_diesel_gwh,gen_motores_bunker_gwh,gen_motores_diesel_gwh,gen_turbinas_nafta_gwh,gen_otros_gwh,total_generacion_gwh,total_importacion_gwh,total_exportacion_gwh,total_perdidas_transporte_gwh,pct_hidro,pct_termica,balance_gwh,dependencia_importacion,excedente_exportacion,intensidad_energetica,temperatura_media_c,temperatura_max_c,temperatura_min_c,humedad_relativa_pct,precipitacion_mm,viento_max_kmh,dia_semana,dia_semana_sin,dia_semana_cos,dia_del_anio_sin,dia_del_anio_cos,flag_covid,flag_racionamiento,caudal_paute_m3s,caudal_coca_m3s,caudal_pastaza_m3s,caudal_napo_m3s,caudal_ponderado,oni_mensual,precip_embalses,poblacion
2020-03-31,Laboral,57.219636202,55.03,7.629500000000001,2.684,2.2523,0.1832,2.2026,0.0,0.0,0.3074,62.6595,0.0663,0.0973,2.8989,0.8782,0.12176126525107926,2.509963798000006,0.0011586931410389257,0.0017004651979349542,3.3176846589680274e-06,22.12,25.64,19.28,84.98,12.16,8.33,1,0.781831,0.62349,0.999986,0.005376,1,0,273.79,344.94,428.54,1701.16,424.61,0.53,18.7,17246858
2020-04-01,Laboral,56.54711073,56.6249,5.4211,1.8942,2.2726,0.1838,0.8473,0.0,0.0,0.2232,62.0461,0.0318,1.6671,2.7931,0.9126,0.08737213136683852,1.070589270000002,0.0005623629499275038,0.029481612384406965,3.278601986603835e-06,21.99,25.19,19.62,85.67,18.66,9.91,2,0.974928,-0.222521,0.99993,-0.011826,1,0,301.0,350.56,433.51,1647.16,435.25,0.3,20.5,17247324
2020-04-02,Laboral,58.904570348,59.9542,5.6516,1.9379,2.276,0.1444,0.8356,0.0,0.0,0.4577,65.6059,0.0171,4.2932,1.1319,0.9139,0.08614469125490237,1.293329652000006,0.00029030005480008733,0.07288398802735292,3.415195242289012e-06,22.51,26.77,19.39,83.11,4.52,11.25,3,0.433884,-0.900969,0.999579,-0.029025,1,0,372.25,348.14,438.54,1658.59,467.44,0.3,16.35,17247790
2020-04-03,Laboral,58.454122302,62.7365,5.5076,1.7498,2.2539,0.0958,0.8185,0.0,0.0,0.5896,68.2442,0.0,6.7644,1.6175,0.9193,0.08070429428434943,1.4081776980000027,0.0,0.1157215220006572,3.3889875991513344e-06,22.47,26.73,19.24,80.92,1.98,11.8,4,-0.433884,-0.900969,0.998932,-0.046215,1,0,321.85,340.98,440.57,1658.59,442.45,0.3,7.525,17248255
2020-04-04,Sábado,56.310209821,61.1916,5.5449,2.0406,2.2524,0.0953,0.6789,0.0,0.0,0.4777,66.7364,0.0003,7.2131,2.0569,0.9169,0.08308659142536906,1.1564901790000008,5.3276306544345305e-06,0.12809577557833907,3.264602043305124e-06,22.57,26.98,19.4,81.5,3.18,11.44,5,-0.974928,-0.222521,0.997989,-0.063391,1,0,270.02,333.19,434.51,1461.18,400.78,0.3,5.95,17248721
2020-04-05,Domingo,55.775146703,58.1163,5.175800000000001,1.9124,2.2622,0.1288,0.4945,0.0,0.0,0.3779,63.2921,0.0,7.2108,-0.5662,0.9182,0.08177639863426875,0.8723532970000016,0.0,0.12928338921988258,3.2334944213019673e-06,22.97,26.92,20.03,81.7,4.65,12.13,6,-0.781831,0.62349,0.996751,-0.080549,1,0,246.74,332.43,429.53,1461.18,389.63,0.3,10.8,17249186
2020-04-06,Laboral,57.69132478,60.9712,5.7335,2.1342,2.2398,0.1516,0.7233,0.0,0.0,0.4846,66.7047,0.0,7.0069,0.7986,0.914,0.08595346354904528,1.2078752199999987,0.0,0.12145500258002569,3.3444920964202643e-06,22.78,26.9,19.55,81.47,3.81,10.6,0,0.0,1.0,0.995218,-0.097683,1,0,251.93,348.14,430.52,1662.41,413.33,0.3,12.999999999999998,17249652
2020-04-07,Laboral,57.644248171,62.5788,5.7042,2.0526,2.2622,0.2516,0.6492,0.0,0.0,0.4886,68.283,0.0,7.0144,2.4865,0.9165,0.08353763015684725,1.1378518289999984,0.0,0.12168430021312768,3.341672880885388e-06,22.43,26.27,19.4,81.74,3.39,12.42,1,0.781831,0.62349,0.99339,-0.114788,1,0,239.44,365.44,433.51,1773.19,423.07,0.3,21.6,17250117
2020-04-08,Laboral,57.597171562,64.1864,5.6747,1.9709,2.2845,0.3515,0.5752,0.0,0.0,0.4926,69.8612,0.0,7.0219,4.1744,0.9188,0.08122820678717228,1.0677284379999943,0.0,0.12191397267557372,3.3388536237876715e-06,22.73,26.8,19.24,78.94,2.55,10.75,2,0.974928,-0.222521,0.991269,-0.131859,1,0,227.56,360.41,433.51,1670.09,408.01,0.3,15.825,17250583
2020-04-09,Laboral,57.550094953,65.7941,5.6455,1.8893,2.3069,0.4515,0.5012,0.0,0.0,0.4966,71.4395,0.0,7.0294,5.8622,0.921,0.07902490918889411,0.9978050470000017,0.0,0.12214402088720738,3.3360347123838504e-06,22.69,26.51,19.55,81.31,2.65,10.64,3,0.433884,-0.900969,0.988854,-0.14889,1,0,222.87,348.14,430.52,1628.3,397.78,0.3,23.15,17251048
2020-04-10,Festivo,54.728736263,63.7135,4.748500000000001,1.3841,2.3166,0.1062,0.4574,0.0,0.0,0.4842,68.462,0.0003,7.0351,5.7569,0.9306,0.06935964476643978,0.9415637369999974,5.481580984409071e-06,0.1285449012780542,3.1724019273322912e-06,22.97,27.11,19.96,79.78,3.59,11.86,4,-0.433884,-0.900969,0.986146,-0.165878,1,0,224.42,353.81,430.52,1797.87,413.53,0.3,14.325,17251514
2020-04-11,Festivo,53.382093634,62.6147,4.4406,1.2549,2.3141,0.1757,0.3768,0.0,0.0,0.3191,67.0553,0.0003,7.0358,5.9419,0.9338,0.06622295329377394,0.6958063659999958,5.619862009475864e-06,0.13180075042090095,3.094259135951881e-06,22.42,25.14,20.43,85.55,13.24,7.95,5,-0.974928,-0.222521,0.983147,-0.182817,1,0,362.08,352.18,438.54,1948.84,486.53,0.3,13.750000000000002,17251979
2020-04-12,Festivo,52.222980737,61.5084,4.35,1.1399,2.2982,0.1328,0.5134,0.0,0.0,0.2657,65.8583,0.0,7.0472,5.8091,0.934,0.06605090019025696,0.7790192629999959,0.0,0.13494442294457268,3.0269901302105296e-06,22.68,26.63,20.18,84.09,6.62,10.98,6,-0.781831,0.62349,0.979857,-0.199702,1,0,500.19,362.08,456.09,1948.84,553.55,0.3,14.825,17252445
2020-04-13,Laboral,54.210791493,63.7365,4.310499999999999,1.3527,1.8109,0.3137,0.6078,0.0,0.0,0.2254,68.047,0.0,6.756,6.247,0.9367,0.06334592267109497,0.8332085069999948,0.0,0.12462463310229242,3.1421245165598155e-06,22.18,26.01,19.61,83.18,12.98,8.58,0,0.0,1.0,0.976277,-0.216527,1,0,503.66,359.58,471.06,1802.02,544.44,0.3,2.225,17252910
2020-04-14,Laboral,54.319637912,63.6161,3.7860000000000005,1.1396,1.4058,0.2964,0.6798,0.0,0.0,0.2644,67.402,0.0,6.742,5.3963,0.9438,0.05617044004628943,0.9440620880000061,0.0,0.12411717491420528,3.1483483529252476e-06,21.84,25.43,19.63,87.76,37.04,11.87,1,0.781831,0.62349,0.972408,-0.233289,1,0,492.17,340.98,476.53,1551.39,513.71,0.3,7.000000000000001,17253376
2020-04-15,Laboral,55.506314551,65.2219,4.542400000000001,1.1399,1.9962,0.4782,0.6379,0.0,0.0,0.2902,69.7644,0.0,7.1856,6.1443,0.9349,0.06511057215427928,0.928185448999991,0.0,0.12945554137624768,3.217041037471019e-06,22.03,25.99,19.41,85.88,14.48,8.31,2,0.974928,-0.222521,0.968251,-0.249981,1,0,571.8,388.94,478.73,1624.55,573.22,0.3,28.525,17253841
2020-04-16,Laboral,57.255865434,65.8847,5.6531,2.0413,2.3214,0.3332,0.6626,0.0,0.0,0.2946,71.5378,0.0,7.0647,6.26,0.921,0.07902255870323102,0.9572345660000021,0.0,0.1233882318684646,3.3183520748761453e-06,22.37,26.39,19.04,82.86,3.43,9.04,3,0.433884,-0.900969,0.963807,-0.266599,1,0,519.0,507.16,488.78,2659.72,674.41,0.3,37.0,17254307
2020-04-17,Laboral,56.64487593,61.373,7.1105,2.5403,2.3281,0.7797,0.9564,0.0,0.0,0.506,68.4835,0.0003,6.9285,3.4479,0.8962,0.10382792935524615,1.4625240700000046,5.296154242984499e-06,0.122314682241727,3.282852762702399e-06,22.2,26.0,19.59,84.19,7.71,10.01,4,-0.433884,-0.900969,0.959079,-0.283139,1,0,463.52,494.45,509.5,3103.56,680.65,0.3,16.05,17254772
2020-04-18,Sábado,52.660814534,61.2439,5.2399000000000004,1.7274,2.3067,0.0454,0.6064,0.0,0.0,0.554,66.4839,0.0003,6.7148,5.9481,0.9212,0.07881457014404991,1.160485466000008,5.696835543747763e-06,0.12751037103052495,3.0518741343353246e-06,21.4,24.67,19.45,86.09,14.21,9.62,5,-0.974928,-0.222521,0.954067,-0.299595,1,0,463.52,453.99,529.88,2746.89,640.12,0.3,14.2,17255238
2020-04-19,Domingo,50.803162532,58.6164,4.6349,1.139,2.3326,0.0817,0.5595,0.0,0.0,0.5221,63.2512,0.0,6.5437,4.8228,0.9267,0.0732776611352828,1.0815374679999943,0.0,0.12880497342814518,2.9441373433387593e-06,21.93,25.88,18.87,83.67,3.83,10.46,6,-0.781831,0.62349,0.948772,-0.315962,1,0,375.7,422.64,547.28,2381.32,562.95,0.3,1.2,17255704
2020-04-20,Laboral,55.251195914,64.6274,5.035,1.6095,2.0256,0.1893,0.6315,0.0,0.0,0.5791,69.6625,0.0,7.2223,5.9784,0.9277,0.07227705006280281,1.2106040859999974,0.0,0.1307175325443038,3.201822832982222e-06,22.3,26.48,19.04,80.15,3.07,10.6,0,0.0,1.0,0.943196,-0.332235,1,0,308.74,392.55,546.02,1769.11,474.96,0.3,0.8,17256169
2020-04-21,Laboral,57.816425728,67.0301,5.1664,1.9189,1.8867,0.2533,0.6514,0.0,0.0,0.4561,72.1964,0.0,7.216,6.0565,0.9284,0.07156035480993513,1.1074742720000046,0.0,0.12480882221858543,3.3503881682610776e-06,22.02,26.18,18.59,81.09,3.27,9.85,1,0.781831,0.62349,0.937342,-0.348411,1,0,275.06,363.75,534.8,1424.61,421.69,0.3,0.3,17256635
2020-04-22,Laboral,58.154458324,67.4018,5.3597,1.5915,2.1988,0.5753,0.649,0.0,0.0,0.3451,72.7616,0.0,7.162,6.4509,0.9263,0.07366110695751606,0.9942416759999988,0.0,0.12315478823820951,3.369885920809406e-06,22.12,26.11,19.27,82.61,5.59,10.25,2,0.974928,-0.222521,0.93121,-0.364483,1,0,256.04,340.19,523.81,1237.8,388.96,0.3,0.675,17257100
2020-04-23,Laboral,58.0683481,68.1709,4.9321,1.3306,2.3038,0.3605,0.647,0.0,0.0,0.2902,73.1032,0.0,7.4406,6.657,0.9325,0.06746763479574082,0.9372518999999961,0.0,0.12813521037633926,3.364805216448252e-06,21.89,25.92,18.89,82.12,4.63,10.86,3,0.433884,-0.900969,0.924803,-0.380447,1,0,243.91,333.19,517.8,1171.2,375.24,0.3,1.6,17257566
2020-04-24,Laboral,57.911150185,67.8584,5.0394000000000005,1.5049,2.3475,0.2869,0.6187,0.0,0.0,0.2814,72.8978,0.0003,7.2186,6.8683,0.9309,0.06912965823385617,0.900049815000008,5.180349536171106e-06,0.12464957053934916,3.3556058732887892e-06,21.89,26.19,18.87,82.02,4.76,12.08,4,-0.433884,-0.900969,0.918121,-0.396299,1,0,249.03,329.37,515.42,1240.65,381.12,0.3,9.9,17258031
2020-04-25,Sábado,55.032673897,64.5512,4.8504,1.5102,2.3318,0.2108,0.5105,0.0,0.0,0.2871,69.4018,0.0003,7.1302,6.4415,0.9301,0.06988867723891888,0.7977261029999863,5.451306991942361e-06,0.12956303037982475,3.188729232736779e-06,21.85,25.63,18.96,81.44,2.64,11.97,5,-0.974928,-0.222521,0.911169,-0.412034,1,0,366.28,323.34,516.61,1395.37,442.96,0.3,6.475,17258497
2020-04-26,Domingo,53.740005466,63.4391,4.6383,1.1507,2.3681,0.2525,0.4704,0.0,0.0,0.3966,68.0774,0.0,7.4525,6.0179,0.9319,0.06813274302485113,0.8669945339999972,0.0,0.13867694905083358,3.113744932400917e-06,22.28,26.92,18.56,79.28,3.49,10.04,6,-0.781831,0.62349,0.903946,-0.427646,1,0,350.56,317.42,517.8,1376.21,432.36,0.3,9.075,17258962
2020-04-27,Laboral,57.569841869,67.3255,4.915500000000001,1.1412,2.3075,0.328,0.6176,0.0,0.0,0.5212,72.2409,0.0,7.3893,6.143,0.932,0.06804317221961521,1.1387581309999897,0.0,0.12835366157187525,3.335559085098301e-06,22.21,26.31,18.91,79.95,1.47,11.41,0,0.0,1.0,0.896456,-0.443132,1,0,294.12,301.69,514.23,1243.51,390.78,0.3,24.425,17259428
2020-04-28,Laboral,58.410739718,68.0299,5.1675,1.1406,2.3244,0.3014,0.9122,0.0,0.0,0.4889,73.1974,0.0,7.4575,5.928,0.9294,0.07059676983062241,1.4011602820000038,0.0,0.12767343875465212,3.384188981820455e-06,22.08,25.89,19.21,82.92,4.81,11.09,1,0.781831,0.62349,0.888701,-0.458487,1,0,262.03,290.07,511.86,1229.27,370.75,0.3,17.049999999999997,17259893
2020-04-29,Laboral,57.84103325900001,67.1858,5.0905000000000005,1.1402,2.31,0.2791,0.9481,0.0,0.0,0.4131,72.2764,0.0,7.4412,5.633,0.9296,0.0704310120592614,1.3611667409999937,0.0,0.12864915408201422,3.3510909743534305e-06,22.16,26.04,19.33,81.26,4.01,11.19,2,0.974928,-0.222521,0.880683,-0.473706,1,0,244.47,287.4,509.5,1187.5,358.5,0.3,2.05,17260359
2020-04-30,Laboral,58.429478365,67.733,5.185599999999999,1.4814,2.3291,0.2783,0.6309,0.0,0.0,0.4659,72.9186,0.0003,7.2187,6.174,0.9289,0.07111491443884001,1.0967216349999935,5.13439463083935e-06,0.1235455150721334,3.3850920654193566e-06,22.28,26.25,19.02,80.87,4.81,11.84,3,0.433884,-0.900969,0.872404,-0.488785,1,0,234.5,289.4,505.99,1173.9,353.44,0.3,19.25,17260824
2020-05-01,Festivo,57.396041222,66.2387,5.3205,1.7818,2.3362,0.2606,0.4818,0.0,0.0,0.4601,71.5591,0.0003,6.3553,6.8661,0.9256,0.074351130743679,0.9419587779999956,5.226841322376943e-06,0.11072714885367395,3.325130463713894e-06,22.03,25.77,19.16,82.25,3.32,10.96,4,-0.433884,-0.900969,0.863867,-0.50372,1,0,289.4,305.2,503.66,1360.44,397.87,0.01,37.25000000000001,17261290
2020-05-02,Festivo,55.299982275,65.3689,4.5767,1.1566,2.3191,0.2,0.5182,0.0,0.0,0.3828,69.9455,0.0003,7.016,6.7289,0.9346,0.06543237234704162,0.9009177249999949,5.424956530874403e-06,0.12687165006871606,3.2036129741732517e-06,22.14,25.91,19.5,81.42,3.39,12.2,5,-0.974928,-0.222521,0.855075,-0.518505,1,0,313.05,312.33,505.99,1562.15,426.7,0.01,28.05,17261755
2020-05-03,Festivo,53.0839574,63.0781,4.5128,1.1408,2.3064,0.1972,0.4714,0.0,0.0,0.397,67.5908,0.0003,7.215,6.4238,0.9332,0.06676648301248099,0.8683425999999912,5.6514249256028515e-06,0.1359167694607486,3.0751522298318393e-06,22.29,26.18,19.14,82.07,8.94,10.51,6,-0.781831,0.62349,0.846029,-0.533137,1,0,315.23,306.61,504.82,1491.79,420.03,0.01,17.075,17262221
2020-05-04,Laboral,57.19306829200001,67.3035,4.6415,1.1408,2.3264,0.2528,0.6234,0.0,0.0,0.2981,71.945,0.0,7.2194,6.611,0.9355,0.06451455973312947,0.9215317079999794,0.0,0.12622858356088282,3.3131036671813417e-06,22.57,26.79,19.58,81.25,3.94,10.61,0,0.0,1.0,0.836733,-0.547611,1,0,303.09,302.39,503.66,1369.88,403.62,0.01,7.074999999999999,17262686
2020-05-05,Laboral,58.858343673,68.3724,5.0788,1.2918,2.3197,0.3651,0.6436,0.0,0.0,0.4586,73.4512,0.0,7.2182,6.2724,0.9309,0.06914522839654083,1.1022563270000036,0.0,0.12263681832608542,3.4094783891724987e-06,22.68,26.99,19.56,78.75,2.07,11.27,1,0.781831,0.62349,0.827189,-0.561923,1,0,284.76,297.54,502.5,1287.25,387.21,0.01,9.5,17263152
2020-05-06,Laboral,57.662245463,66.7638,4.8248,1.229,2.1989,0.2438,0.7083,0.0,0.0,0.4448,71.5886,0.0,6.662,6.1113,0.9326,0.0673962055411057,1.1530545369999956,0.0,0.11553486941945038,3.3401022197723684e-06,22.56,26.38,19.6,80.08,2.23,10.91,2,0.974928,-0.222521,0.817401,-0.576069,1,0,262.03,290.07,500.19,1269.57,372.67,0.01,13.625,17263617
2020-05-07,Laboral,59.790658708,69.5984,4.870699999999999,1.5597,1.9614,0.3067,0.5851,0.0,0.0,0.4578,74.469,0.0,7.2178,6.4176,0.9346,0.06540573930091716,1.0429412919999947,0.0,0.12071785385823584,3.4632976861846644e-06,22.47,26.26,19.54,82.35,5.43,11.97,3,0.433884,-0.900969,0.807371,-0.590044,1,0,265.07,292.09,494.45,1647.16,402.96,0.01,28.575000000000003,17264083
2020-05-08,Laboral,60.161472152,70.3576,4.4879999999999995,1.1401,1.8065,0.3922,0.5851,0.0,0.0,0.5641,74.8457,0.0003,7.2176,6.3177,0.94,0.05996336462882971,1.149227847999983,4.986580102994152e-06,0.11997046850456865,3.484682522086155e-06,22.67,26.81,19.43,79.96,3.03,12.4,4,-0.433884,-0.900969,0.797102,-0.603845,1,0,288.73,357.1,491.04,2316.39,488.82,0.01,29.6,17264549
2020-05-09,Sábado,57.603429871,65.6496,5.1241,1.9302,1.7314,0.2471,0.6569,0.0,0.0,0.5585,70.7738,0.0085,4.8485,7.1149,0.9276,0.07240108627769035,1.2154701289999883,0.00014756065774269563,0.08417033518417172,3.3364253206513475e-06,22.97,27.32,19.59,78.03,2.24,12.47,5,-0.974928,-0.222521,0.786597,-0.617467,1,0,288.73,425.58,491.04,2984.38,565.69,0.01,15.3,17265014
2020-05-10,Domingo,53.378671201,64.7098,4.177300000000001,1.1423,1.8266,0.2081,0.4799,0.0,0.0,0.5204,68.8871,0.0,7.2197,7.2884,0.9394,0.060639800485141636,1.0003287989999974,0.0,0.13525439726316651,3.091641309769552e-06,22.61,26.76,19.36,79.31,2.54,11.27,6,-0.781831,0.62349,0.775859,-0.630907,1,0,259.62,411.1,488.78,2721.7,527.01,0.01,3.0500000000000003,17265480
2020-05-11,Laboral,58.886002626,68.7404,5.1804,1.7878,2.1951,0.3346,0.6193,0.0,0.0,0.2436,73.9208,0.0,7.2187,6.9532,0.9299,0.07008041038516899,0.8628973740000019,0.0,0.1225877063832606,3.4105287967730697e-06,22.67,26.62,19.88,80.94,7.75,11.27,0,0.0,1.0,0.764891,-0.644159,1,0,240.55,375.7,484.29,2045.45,453.15,0.01,6.775,17265945
2020-05-12,Laboral,59.242954846,68.8828,5.2883,1.8635,2.2028,0.3842,0.5842,0.0,0.0,0.2536,74.1711,0.0,7.2206,6.8697,0.9287,0.07129865945091822,0.8378451539999876,0.0,0.12188115901324804,3.4311099652382887e-06,22.49,26.28,19.78,82.26,12.67,11.16,1,0.781831,0.62349,0.753698,-0.657221,1,0,303.09,353.0,484.29,1744.82,449.51,0.01,9.974999999999998,17266411
2020-05-13,Laboral,59.772324981,65.611,6.2203,2.5413,2.2012,0.4263,0.8726,0.0,0.0,0.1789,71.8314,0.0169,4.1142,6.9102,0.9134,0.08659583413381891,1.0515750190000155,0.0002827395455233179,0.06883118569183637,3.4616756951865525e-06,22.45,26.18,19.64,80.6,1.87,9.38,2,0.974928,-0.222521,0.742281,-0.670089,1,0,347.34,368.83,491.04,1822.9,481.85,0.01,15.325,17266876
2020-05-14,Laboral,58.414053505000005,64.5339,5.616999999999999,1.8585,2.1816,0.4199,0.7986,0.0,0.0,0.3584,70.1509,0.0067,3.9733,6.6133,0.9199,0.08007024856416667,1.1569464949999881,0.00011469842611464222,0.06801959051959819,3.3829209790945244e-06,22.36,26.33,19.55,80.86,3.26,11.12,3,0.433884,-0.900969,0.730644,-0.682758,1,0,301.0,367.98,495.59,1861.09,464.23,0.01,3.425,17267342
2020-05-15,Laboral,57.428869256,63.7719,5.3088999999999995,1.802,2.1826,0.267,0.6159,0.0,0.0,0.4414,69.0808,0.0094,4.1597,6.4444,0.9231,0.07685058655950712,1.0572307439999964,0.00016368074318332353,0.07243221142762456,3.325776646449662e-06,22.17,25.99,19.39,80.92,2.58,12.11,4,-0.433884,-0.900969,0.718792,-0.695225,1,0,258.42,347.34,491.04,1587.55,416.15,0.01,12.875,17267807
2020-05-16,Sábado,54.340411721,60.1162,5.083699999999999,1.5636,2.174,0.264,0.5858,0.0,0.0,0.4963,65.1999,0.0217,3.6924,6.1068,0.922,0.07797097848309582,1.0819882789999937,0.0003993344789401729,0.0679494299557002,3.146835339063727e-06,22.03,25.97,19.1,79.83,3.55,11.69,5,-0.974928,-0.222521,0.706727,-0.707487,1,0,337.06,388.05,486.53,2470.72,533.43,0.01,47.95,17268273
2020-05-17,Domingo,52.244301471,62.9539,4.4003000000000005,1.0569,2.1686,0.3033,0.3651,0.0,0.0,0.5064,67.3542,0.0,7.2193,7.0191,0.9347,0.06533074403674902,0.871498529000009,0.0,0.13818349172507016,3.0253688179761603e-06,21.96,26.12,19.01,79.48,3.49,13.6,6,-0.781831,0.62349,0.694452,-0.719539,1,0,331.66,399.87,488.78,2991.27,575.34,0.01,9.525,17268738
2020-05-18,Laboral,59.101530945,69.0793,5.1132,1.1196,2.173,0.8728,0.5967,0.0,0.0,0.3511,74.1925,0.0,7.2236,6.9196,0.9311,0.06891801731980995,0.9477690549999904,0.0,0.12222356823078401,3.422365671573513e-06,22.05,26.27,18.73,79.38,3.52,11.23,0,0.0,1.0,0.681972,-0.731378,1,0,280.84,400.79,487.65,2487.86,514.64,0.01,20.275,17269204
2020-05-19,Laboral,59.780825946,71.8382,4.6263000000000005,1.1316,2.0992,0.4594,0.5854,0.0,0.0,0.3507,76.4645,0.0,8.6709,7.0767,0.9395,0.060502586167437186,0.9360740539999979,0.0,0.14504483440614255,3.4616080913884335e-06,22.05,26.19,19.0,78.77,1.57,11.74,1,0.781831,0.62349,0.66929,-0.743001,1,0,249.61,387.15,482.06,2186.76,472.08,0.01,7.6,17269669
2020-05-20,Laboral,61.634294466,74.6911,5.1558,1.1914,1.8991,1.0437,0.5936,0.0,0.0,0.428,79.8469,0.0,10.1336,7.0575,0.9354,0.06457107289074467,1.0215055340000037,0.0,0.1644149590385935,3.568836865838049e-06,22.32,27.04,18.35,77.95,1.06,12.25,2,0.974928,-0.222521,0.656411,-0.754404,1,0,232.88,368.83,476.53,1904.46,435.63,0.01,10.125,17270135
2020-05-21,Laboral,60.759565534,73.6363,4.8846,1.2218,1.5669,1.0228,0.6154,0.0,0.0,0.4577,78.5209,0.0,10.0947,6.5935,0.9378,0.06220764153238183,1.0731344659999982,0.0,0.1661417409963404,3.518092338077426e-06,22.11,26.47,18.83,78.87,1.95,12.3,3,0.433884,-0.900969,0.643337,-0.765584,1,0,232.35,354.63,471.06,1760.98,418.54,0.01,25.025,17270600
2020-05-22,Laboral,60.329373169,73.8989,4.667000000000001,1.4804,1.5547,0.4454,0.6882,0.0,0.0,0.4983,78.5659,0.0003,9.7628,7.2876,0.9406,0.05940236158435149,1.186426830999996,4.97270208923957e-06,0.16182498652276028,3.4930891451054615e-06,22.07,27.15,18.49,77.36,0.57,13.44,4,-0.433884,-0.900969,0.630072,-0.776537,1,0,222.36,340.98,466.74,1689.44,403.03,0.01,12.45,17271066
